0.013427534,0.000585697,0.023065304
0.004912232,0.023912157,0.024710905
-0.003316892,-0.00501436,-0.002660764
0.019254799,-0.011930357,-0.011874512
0.010804923,0.017498311,0.017179838
-0.002982059,-0.015773777,-0.002202682
0.012071964,-0.006939607,-0.00982676
0.017628218,-0.020897924,-0.01113441
0.009920704,0.024959492,0.027100744
0.005673908,0.002878039,0.006197106
-0.002827688,-0.027837531,-0.021260853
-0.011245307,-0.008649109,-0.022355494
0.001390148,-0.010739465,-0.023569001
0,-0.003209878,0.030163621
0.011209829,-0.000644832,0.005573909
-0.00135467,-0.019804091,-0.021766588
0,0.02429794,0.008647742
-0.006962786,-0.00320514,-0.014018513
-0.002892373,0,-0.010106107
0.009855159,0.013305467,0.014991361
0.017763302,-0.013305467,-0.008833413
0.001418492,-0.008445783,-0.018397193
0.003994081,0.001963656,-0.005203271
0.016857902,0.020411133,0.020615611
0.016444571,-0.015863505,-0.027120041
-0.002498137,0.009587464,0
0.004981986,0.016132793,0.006504431
0.004818999,0.013788284,0.004167592
-0.008495817,-0.006539808,-0.013871915
-0.013791788,0.012982595,0.009704323
-0.001234908,-0.029465179,-0.009704323
0.007578336,-0.001870618,0.000713127
0.003740148,0.001870618,-0.008817552
-0.005067928,0.010450619,0.022667066
0,-0.012321237,-0.013849514
-0.00378424,-0.005660689,0.002132383
-0.023425206,-0.009601596,0.001062278
0.011870524,-0.03153793,-0.034585312
-0.006593491,0.018396399,0.002291797
0.00267259,-0.00808013,-0.028740432
0.005868156,0.032718364,0.03328806
0.015271493,-0.007630553,-0.060151546
-0.003100535,0.015129349,-0.009189445
0.001220708,-0.011297314,-0.012335555
0,-0.005760807,-0.001823812
-0.00378424,-0.009774482,-0.012985746
-0.008922239,-0.005304426,0.004449538
0.001253376,-0.004021274,0.005556082
-0.00780672,-0.020684599,-0.015692044
0.001272405,0.006309474,0.007331037
0.000346373,0.010316268,0.036849545
0.006529145,0.013384556,0.009165819
-0.003882753,0.007837106,0.011448636
0.001259988,0.003866149,-0.008715232
-0.017266734,-0.035404079,-0.030607477
-0.016619356,-0.012711966,-0.022619809
-0.010007228,0.006402492,0.01991251
-0.002920278,0.002113359,0.008959461
-0.005771014,0.006279066,0.01202503
-0.013505188,0.008233317,0.015671028
0.006083396,-0.018749436,-0.027696058
0,0.016705694,0.018658876
0.008839582,-0.014582,-0.005126999
0.001797792,-0.004257823,0.015617714
0.03114911,0.022917735,0.013671662
0.004036664,0.002024687,-0.003630909
0.013381867,0.004021274,0.002423975
0.00125866,-0.004021274,-0.002423975
-0.01052396,0.006681585,0.014540912
0.006621711,-0.010061326,-0.02292642
-0.040068879,0.032039248,0.040208322
0.008637356,0.001886873,-0.002264905
0.011134797,-0.003781979,-0.007058752
0.00825657,0.024013891,0.01623367
-0.018030136,-0.005424984,-0.009174917
0.001356979,-0.001823492,-0.00246705
0.011186255,0.014377958,0.011641967
0.002752116,-0.010738597,-0.004656859
0.016041275,0.037032872,0.036616502
0.016798948,-0.005582268,0.001203271
-0.006349936,-0.044324071,-0.010775366
-0.00644416,0.005563991,-0.004421688
-0.013299898,-0.003082302,-0.010071048
-0.010820765,-0.01128101,-0.010123873
0.009526995,0.003792989,0.001487311
-0.005452459,0.007488021,-0.009380375
-0.004074537,0.036187426,0.023081653
-0.018321153,0.010682215,0.006603331
-0.007346072,0,-0.015689321
-0.01178215,-0.014110874,-0.002393828
0.026475601,0.001717713,-0.003336466
0.005643454,-0.015709618,-0.011692525
-0.011361209,0.024757747,0.005885611
0.002868287,-0.024757747,-0.01204592
-0.013123202,-0.003569564,-0.009605641
0.001406934,-0.012114997,-0.001190936
0.023003653,-0.001846755,0.016956886
-0.007081709,0.001846755,0.014659535
0.009858306,0.006099742,0.024607923
0.009639484,-0.001820944,-0.002100582
0.005380501,-0.004278798,-0.001230048
0.009315292,-0.005563991,0.01094699
0.003851359,0.020655658,0.012682266
0.005156887,-0.010812869,0.007271463
0.015220752,0,-0.020984491
-0.015220752,-0.017374096,-0.009916227
0.007622304,0,-0.016681541
-0.003739201,0.022814182,0.033084992
0.006250527,0.014182305,0.007225805
0,0.005775278,0
0.010008964,0.00513289,-0.008243683
-0.012520291,-0.003415177,0.002202395
-0.002525933,0.015712625,0.014621853
-0.012854848,-0.003319464,-0.014621853
0.009093741,0.016883793,0.011506267
0.013885487,0.01470545,0.009280498
0.008735185,0.009702455,-0.001129086
-0.004878573,0.010970134,0.018960937
-0.004933999,-0.012487763,0
0.006105609,0.016896882,0.006750032
0.006125851,-0.004409119,-0.012508546
0.003655259,0.010219165,-0.002041525
-0.002398559,-0.004350232,-0.014077812
-0.006108025,0.022252105,0.029084315
0.004851324,-0.013118846,-0.006897357
0.009645623,0.004260144,-0.00092798
0,-0.018278656,0.002008123
0.02307061,-0.007432489,0.002918347
0.009999695,-0.005026613,-0.0067884
0.006603214,-0.02123986,-0.020373722
-0.014371524,-0.013480116,-0.018986755
-0.012466762,-0.008852169,-0.016658962
-0.00109683,0.02073659,-0.001062711
-0.001199709,-0.001601579,-0.003382512
0.025845767,0.027961863,0.02432685
-0.012148221,-0.001507096,0.011670804
0.001065754,-0.00659187,0.006368787
0.012212952,0.00659187,-0.009340026
-0.015515587,-0.003029974,-0.012944901
0.004462301,-0.021823213,-0.016876373
0.007747778,0.001595695,0.013449969
0.010860268,0,-0.001033215
0.007607336,-0.018991542,-0.016874753
-0.016103963,0.013649599,0.016874753
-0.011077593,0.005341943,0.008704956
0.01427164,-0.003197274,0.02527398
-0.019918229,-0.00700925,0.007115853
0.004484338,-0.004919688,0
0.023041893,0.01565681,0.01191194
0.007386604,-0.003727873,0.00304129
0.015455054,0.010567297,0.015480263
0.008040319,0.008272526,0.000876478
0.011746398,-0.005151834,-0.008547639
-0.007823822,-0.005213682,0
0.0097372,-0.001576388,-0.011614054
0.006672081,0.003669378,0.004864392
-0.000900093,0.00467267,0.017190289
-0.031592804,0.013223102,0.023748667
0.016083617,-0.006561227,-0.00707313
-0.006931061,0.008560284,0.016732075
-0.020486888,-0.014706064,-0.025061072
-0.006376082,0.001544617,-0.013168024
0.035742113,0.006630579,0.015016997
-0.011908613,0.005032437,-0.001848972
-0.019542108,-0.003516574,-0.004585138
-0.005301914,-0.008146443,-0.0094653
-0.004344368,-0.001544617,0.010328709
0.006454602,-0.005188765,-0.007540528
-0.008596511,-0.012174805,-0.005742577
0.009693445,0,-0.017697888
0.021723703,0.018908187,-0.008103326
-0.006121852,0.025935734,0.025801214
0.028710764,0,-0.010653465
0.028785482,0.011467187,0.016396042
0.01411847,0.0229596,0.006677119
-0.007001866,0,-0.014499797
-0.019878226,0.008854425,0.015363206
-0.009315845,0.00131273,-0.000863409
0.013899888,0.007364771,-0.005800346
-0.000865677,0.002569797,0.004790862
-0.004672859,0.004249491,-0.012449017
0.000954494,0.002950095,0.001335151
0,0.010785327,0.008797623
-0.005597686,0.004077912,-0.015063746
0.012064511,-0.004487818,0
0.008065701,0.006512504,0.014628072
-0.007205479,0.005220431,0.054161039
-0.028158951,0.003973445,-0.011568007
0.003900254,-0.012031087,-0.018157082
-0.030896568,0.032126588,0.035711938
0.001063145,0.000377483,-0.014012788
0.0210713,0.018829144,0.021910409
-0.003895044,-0.006186117,0.003341219
0.029588817,0.00906702,0.019524849
0.014686177,-0.012008907,-0.022866068
0,0.024392889,0.011764904
-0.000922722,0.025075444,0.013803397
0.027874746,-0.016441075,-0.003055941
-0.033686606,-0.008983341,-0.009178515
-0.025792935,-0.022570483,-0.025426352
-0.030963718,0.020119802,0.003815203
0.008713466,-0.023071688,-0.020746367
0.012031087,-0.005214576,0.005673683
0.01882583,0.001122692,-0.007937373
-0.004733057,0.03135631,0.016246997
-0.003873608,0.006899184,-0.005174854
-0.005834019,-0.010039937,-0.003134771
0.006826314,0.008325389,0.005600516
0.008587215,0.013530517,0.012123007
-0.018360193,-0.042292847,-0.034699188
0.027653697,0.04890324,0.009038292
-0.008403638,-0.008948009,-0.003350537
-0.010469376,0.030074824,0.006675423
-0.00190826,0.003733213,0.019178409
-0.018863171,0.018199359,0.0201861
-0.009215445,0.012877599,0.021483074
0.019258872,0.010259402,0.018156977
-0.002980172,0.025167678,0.032137345
-0.010638433,-0.004810696,-0.014072935
-0.010815812,0.030858123,-0.006511604
0.008533281,0.009654136,-0.015547366
-0.017879162,0.001222333,-0.005271037
0.025470238,0.025135406,-0.000338631
-0.014869429,0.017608945,0.009604229
0.012353784,-0.031181752,-0.009265598
-0.013429215,0.017015054,0.006828846
-0.006873609,-0.009474211,0.000776814
-0.000547315,0.019863446,0.034617093
-0.001096704,0.02682751,0.012413584
-0.006453231,0.007488021,-0.024244559
-0.008724645,0.027370907,0.019945074
-0.006107516,-0.024288605,-0.032215603
0.020277642,0.022736859,-0.014973359
-0.016450391,0.026751654,-0.004164577
0.013782331,-0.005146165,0.012815263
-0.003800275,0,0.014470623
0.014915613,0.007514884,-0.008147951
-0.016034209,-0.009367679,0.007297435
-0.00715214,-0.001674301,0.007595336
-0.007271899,-0.038772471,-0.007595336
-0.024409449,-0.027987966,-0.017259005
0.002442722,-0.007232929,-0.017627274
-0.047576918,-0.003550716,-0.027859621
0.029336149,-0.056308079,-0.035202936
0.001268323,0.014469506,0.000932392
-0.016345767,0.01613589,0.00476379
0.002948823,0.029695204,0.010916414
0.017493597,-0.047552048,-0.026866685
0.024986184,0.011186255,-0.033773407
0.035611642,0.05999793,0.063836739
-0.016306486,-0.007593492,0.009949475
-0.004460181,0.040017077,0.020310905
0.021856491,-0.002530067,0.025832398
-0.016830208,-0.004512701,0.023428059
0.026251282,0.01606889,0.009858835
0.002124993,-0.002095744,-0.002600262
-0.009464851,0.00981925,-0.011951388
0.005293604,-0.011733288,-0.003985863
0.003110051,0.015451585,0.016354341
-0.020207602,0.015099507,0.011620269
0.027930157,-0.001432725,-0.011307714
-0.008254127,0.044302025,0.048715593
-0.031809789,-0.020396274,0.017337586
0.008875022,-0.008053827,0.037102212
0.025498027,0.00737418,-0.004789758
-0.002031687,-0.030826451,-0.016502214
0.002031687,0.004901181,-0.010917983
-0.024377989,0.006805579,0.008409353
0.022346301,0.003715722,-0.014914758
-0.002041237,0.005949333,0.030758596
0.025312579,-0.016109774,0.001836343
0.015497443,0.004664091,0.003979817
-0.010491111,-0.012122316,-0.009174989
0.033285467,-0.003500165,-0.012485009
-0.006815032,0.030185123,0.000866683
0.011781071,0.029836672,0.011618327
-0.016410869,-0.007474014,0.005777839
-0.009329736,0.004402497,-0.000249618
0.003771961,0.006281394,-0.012068028
-0.022213315,-0.028583405,-0.015417266
-0.006951573,-0.018312659,0.001062711
0,-0.008272526,0.000530382
0.02061106,-0.006401593,-0.003993745
0.036257808,-0.015187325,-0.030371
-0.0080203,0.005498672,-0.00645409
0.005840744,-0.013004946,0.004729557
0.034042826,0.031449097,0.033697441
-0.00993562,-0.011157473,-0.016106933
0.014853913,-0.015273053,0.018940261
-0.008204975,-0.00501857,-0.02227175
0.027207547,-0.038336032,-0.030693744
-0.024687862,-0.003406249,-0.006326983
-0.002519685,0.004465246,0.030940037
0.021767185,0.026664786,-0.00721941
-0.040265851,-0.000597242,0.018930178
0.01355703,0.007113262,0.003652624
-0.010564149,-0.014547585,-0.011144633
0.02371076,-0.006945591,0.001676096
-0.019079785,-0.002271096,-0.020553147
0.004653328,0.008202217,0.001362036
0.020513999,0.012612342,0.033991809
-0.02222635,-0.013222163,-0.034866912
0.023447231,0.027583522,0.025056036
0.007120842,0.012048821,0.029479077
0.007071526,-0.009384429,-0.009722769
-0.019028129,-0.002664392,0.017886759
0.017846554,-0.024542941,-0.009281423
0.011929424,0.00161298,0.010038987
-0.013839861,0.014253423,0.025873568
0.014159501,-0.028990559,-0.017626432
0.104963521,0.009880111,-0.010523804
0.010853591,0.02318108,0.010936201
0.016471985,0.004032832,-0.000742595
-0.053971418,0.010761161,0.012534856
0.008454716,-0.02356398,0.041151923
-0.009095505,-0.011167048,-0.001681755
0.000640789,-0.008156005,-0.015815975
0.019766587,-0.008521965,0.018081165
-0.008235269,-0.017781247,-0.044149006
-0.019827446,-0.026602372,-0.001050094
-0.011072093,-0.004439961,0.019065983
-0.001621025,-0.002591404,-0.006786599
0.039223569,-0.016863246,0.010946244
0.010763798,0.036271123,0.012692062
0.007619397,0,0.027619029
0.046908524,0.012472904,-0.013265722
-0.025800975,0.022462983,0.009405925
0.016591086,0.033493248,-0.013313299
0.018530244,0.023298197,0.034029044
-0.026609108,0.000913727,0.023162628
0.009111883,-0.015044418,-0.035846647
-0.023172167,0.003950724,-0.003473819
0.0030649,0.000561467,0.009725734
-0.016471746,-0.044885538,-0.091369322
-0.003774153,0.001656034,-0.011429462
0.009783904,0.0132262,-0.000345845
-0.054656183,-0.04471215,-0.03803239
0.025750573,-0.005364488,-0.007811605
0.020006917,0.003137332,-0.026352971
-0.019390022,0.031642075,0.015254054
0.008445022,0.011674735,0.011963184
-0.038375222,-0.001011634,-0.012950442
-0.001985854,-0.007148201,-0.018887541
0.021149805,0.042719804,0.014416896
-0.00031608,0,0.030927473
-0.012672834,-0.020834841,0.044005624
0.010453806,-0.001962473,0.008899959
0.004059596,-0.043403585,0.010090864
-0.020358344,0.017050059,0.0011247
-0.022053578,-0.002095009,-0.020115522
-0.012204701,-0.004220582,-0.010978147
0.009884127,-0.002125773,-0.021193608
0.014191649,-0.003208297,-0.01877073
-0.002144668,0.001072068,-0.03307238
-0.006555728,-0.005387001,0.004665516
0.004911852,0.008587417,0.01243057
0.000794372,0.000849476,-0.022327995
0.010916012,-0.004264094,-0.010551028
-0.041746633,-0.00214785,0.005881708
-0.01757411,-0.015563062,-0.036547949
-0.001523619,0.002226015,-0.00905888
-0.025471245,-0.001111581,0.005869711
0.014066373,-0.030185881,0.023258419
